0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1128.0419054764052,1128.0420959446124,1128.0592786844759,1127.9876976525447,1124.7245441601845,1120.6964437797144,1116.647731010284,1112.599818826131,1108.1869236490925,1206.3589007033086,1316.0655601660756,1368.2358249106671,1112.2947625666177,1112.308576187425,1112.2126310132694,1113.0257202581045,1105.12500783378,1194.2347512497968,1308.2609504421248,1364.5831055101992,1418.2097678917503,1385.9555405927963,1279.8857406360564,1181.9632432438038
1004.4192694260371,1004.4194364735317,1004.4345063567465,1004.3717272074273,1001.5098237838487,997.9776767582041,994.4552561079731,991.3331423137777,984.8343655692568,995.8992824929683,1046.9184691575665,1114.7122264125999,990.6218134827176,990.6219814808653,990.6439458870373,990.8764088130299,985.8607045553867,992.7215633365907,1039.942498865928,1113.482282071919,1239.7268552549467,1388.4482996905424,1547.3673913403186,1692.0831676824978
375.5148717385371,375.50981494647846,375.0536257293342,376.95404994447523,463.5883963245865,570.5121204801815,677.4358368312742,784.3698540706848,891.9039560803707,993.6960199045764,1127.8047588175427,1293.456405604802,793.1856692213298,793.1806124292712,792.7244247863779,794.6367944404038,881.7698859589154,985.055972766969,1109.8780071463266,1284.070662106641,1461.3253943971256,1504.3644841406153,1494.1025616729348,1484.6650224551456
950.1051561407844,950.1050298954606,950.0936409052115,950.1410859390749,952.303955400015,954.9733592461907,957.6476547575961,960.5088452538329,961.6338294140234,970.7311480687677,1049.7141299759191,1132.264633349305,960.5325149233903,960.5323886780667,960.5217597094097,960.6093175357292,962.3311542269976,967.0526014756591,1039.3678127275846,1131.0929877088004,1256.5066525823281,1384.3349179264187,1513.797271201712,1631.6811025889242
931.7098677270167,931.7096850432082,931.693204558645,931.7618600874571,934.8916491190944,938.7544207918912,942.6172202067414,946.4811009790595,950.334879595359,954.2196648036063,958.5024394258489,962.4443855965237,946.7988195736835,946.7986368898755,946.7821651472509,946.8511980650006,949.9774345815306,953.8513081744509,958.0646512757291,962.1621802854518,964.7434062485902,967.0517170309741,969.4152687827241,971.5675047590616
661.1085186635514,661.1059507918765,660.8742949603762,661.8393426537822,705.8328234133648,760.1293812790336,814.4260502867548,868.6736846773302,923.6448796202714,973.6610138960244,1062.482159409874,1165.1295427829655,873.20444782632,873.2018799546453,872.9702937325574,873.9088418722127,918.563785527638,968.8522155277988,1050.4510937605855,1161.055794877972,1297.0588376289675,1372.376567901659,1413.6905650586023,1451.0849482194778
965.3183626373117,965.3183145145692,965.3139732096433,965.3320585143726,966.1565105192651,967.174045502779,968.1919586706179,969.2256883130908,970.124273117042,971.6809743259419,975.6711947823381,980.1839161310684,969.293108693819,969.2930605683646,969.2889508038779,969.3162553824546,970.0696407785108,971.4261412782184,975.140724833425,980.1834032544268,988.6429517204618,997.464930801582,1006.498031660535,1014.7235188461358
1041.464095491627,1041.4637173957385,1041.4296081689226,1041.5717027168964,1048.0493450189538,1056.0440275383194,1064.0394955825177,1072.026323655938,1080.0454816653757,1087.6451500776814,1094.4362751277554,1096.4746061613641,1072.6932934965148,1072.692924362182,1072.659515824369,1072.7926061705352,1079.316248573975,1086.9035012238214,1093.9517336599808,1096.757266865864,1096.5531002464716,1091.6821359731218,1086.2977366306443,1081.3947350495419
914.5156287469692,914.5155015817069,914.5040296008839,914.551820362551,916.7304504636869,919.4193060239154,922.1081618593936,924.7970336225026,927.48551267898,930.1649289146753,932.8919170092245,935.3701281276011,925.0189707791124,925.0188436138499,925.0073717711085,925.0551847604012,927.2336239781449,929.927711782309,932.5621328816704,935.4401318497439,935.5404537703703,934.3344818202497,933.0940811529302,931.9645797830954
975.6280302573639,975.6278195880589,975.6088144432505,975.687987374238,979.2972316011076,983.7517446019224,988.2052181283991,992.6133984266826,997.4020648417575,1000.1750710340248,998.8208009618288,996.0568612604595,993.028472050617,993.0282615161295,993.0084368897749,993.0528764893943,996.9147837998648,1000.1644705764861,999.0566435579144,996.1627960639962,990.9814454347613,985.680293486251,980.2522778698899,975.3095595727325
