subject,k,fold,train,test
26,2,1,0.5227272727272727,0.43478260869565216
26,2,2,0.6590909090909091,0.43478260869565216
26,4,0,0.5340909090909091,0.43478260869565216
26,4,1,0.625,0.6086956521739131
26,4,2,0.42045454545454547,0.43478260869565216
26,6,0,0.6022727272727273,0.6086956521739131
26,6,1,0.6477272727272727,0.6521739130434783
26,6,2,0.5795454545454546,0.5217391304347826
26,8,0,0.5795454545454546,0.6086956521739131
26,8,1,0.5568181818181818,0.5652173913043478
26,8,2,0.5795454545454546,0.6956521739130435
26,10,0,0.5568181818181818,0.4782608695652174
26,10,1,0.6022727272727273,0.5217391304347826
26,10,2,0.5,0.5652173913043478
26,12,0,0.5454545454545454,0.5217391304347826
26,12,1,0.6363636363636364,0.6086956521739131
26,12,2,0.5909090909090909,0.4782608695652174
27,2,0,0.38636363636363635,0.5652173913043478
27,2,1,0.6477272727272727,0.5217391304347826
27,2,2,0.4090909090909091,0.43478260869565216
27,4,0,0.45454545454545453,0.5217391304347826
27,4,1,0.42045454545454547,0.6956521739130435
27,4,2,0.42045454545454547,0.391304347826087
27,6,0,0.6363636363636364,0.5217391304347826
27,6,1,0.5340909090909091,0.6086956521739131
27,6,2,0.5795454545454546,0.5652173913043478
27,8,0,0.5795454545454546,0.5652173913043478
27,8,1,0.4431818181818182,0.5652173913043478
27,8,2,0.625,0.5652173913043478
27,10,0,0.6022727272727273,0.4782608695652174
27,10,1,0.6022727272727273,0.5652173913043478
27,10,2,0.5795454545454546,0.5652173913043478
27,12,0,0.6136363636363636,0.5217391304347826
27,12,1,0.6022727272727273,0.391304347826087
27,12,2,0.6022727272727273,0.4782608695652174
28,2,0,0.5795454545454546,0.5217391304347826
28,2,1,0.38636363636363635,0.5652173913043478
28,2,2,0.48863636363636365,0.5217391304347826
28,4,0,0.5454545454545454,0.30434782608695654
28,4,1,0.6022727272727273,0.43478260869565216
28,4,2,0.5454545454545454,0.34782608695652173
28,6,0,0.5113636363636364,0.4782608695652174
28,6,1,0.3409090909090909,0.5652173913043478
28,6,2,0.4431818181818182,0.34782608695652173
28,8,0,0.48863636363636365,0.391304347826087
28,8,1,0.4659090909090909,0.43478260869565216
28,8,2,0.4772727272727273,0.391304347826087
28,10,0,0.4431818181818182,0.43478260869565216
28,10,1,0.3977272727272727,0.4782608695652174
28,10,2,0.4659090909090909,0.34782608695652173
28,12,0,0.48863636363636365,0.4782608695652174
28,12,1,0.4318181818181818,0.5217391304347826
28,12,2,0.4772727272727273,0.391304347826087
31,2,0,0.5681818181818182,0.5652173913043478
31,2,1,0.5454545454545454,0.4782608695652174
31,2,2,0.5227272727272727,0.5217391304347826
31,4,0,0.6136363636363636,0.6086956521739131
31,4,1,0.5568181818181818,0.5217391304347826
31,4,2,0.5568181818181818,0.5217391304347826
31,6,0,0.5909090909090909,0.5217391304347826
31,6,1,0.6477272727272727,0.4782608695652174
31,6,2,0.4659090909090909,0.5217391304347826
31,8,0,0.5340909090909091,0.5217391304347826
31,8,1,0.6022727272727273,0.4782608695652174
